,"[1982-84=100, unless otherwise noted]",,,,,,,,,
,,,,,,,,,,
Indent Level,Expenditure category,"Relative
importance
Jul.
2015",Unadjusted indexes,,,Unadjusted percent change,,Seasonally adjusted percent change,,
,,,"Aug.
2014","Jul.
2015","Aug.
2015","Aug.
2014-
Aug.
2015","Jul.
2015-
Aug.
2015","May
2015-
Jun.
2015","Jun.
2015-
Jul.
2015","Jul.
2015-
Aug.
2015"
,,,,,,,,,,
0,All items,100.000,237.852,238.654,238.316,0.2,-0.1,0.3,0.1,-0.1
1,Food,14.086,243.811,247.003,247.671,1.6,0.3,0.3,0.2,0.2
2,Food at home,8.275,240.723,241.993,242.746,0.8,0.3,0.4,0.3,0.3
3,Cereals and bakery products,1.140,272.108,275.526,274.968,1.1,-0.2,0.5,0.2,-0.1
3,"Meats, poultry, fish, and eggs",1.986,258.416,261.639,263.601,2.0,0.7,1.4,0.2,0.5
3,Dairy and related products(1),0.852,226.390,221.443,220.716,-2.5,-0.3,-0.6,0.8,-0.3
3,Fruits and vegetables,1.313,291.169,287.816,291.344,0.1,1.2,-0.4,0.3,1.5
3,Nonalcoholic beverages and beverage materials,0.942,165.613,167.421,168.017,1.5,0.4,0.1,0.4,0.1
3,Other food at home,2.043,207.271,210.251,209.892,1.3,-0.2,0.3,0.2,-0.2
2,Food away from home(1),5.811,249.801,255.905,256.449,2.7,0.2,0.2,0.0,0.2
,,,,,,,,,,
1,Energy,8.280,250.951,219.852,213.248,-15.0,-3.0,1.7,0.1,-2.0
2,Energy commodities,4.450,305.858,246.977,233.619,-23.6,-5.4,3.1,0.7,-4.1
3,Fuel oil(1),0.116,363.420,258.620,237.580,-34.6,-8.1,-1.9,-3.4,-8.1
3,Motor fuel,4.253,302.101,244.584,231.305,-23.4,-5.4,3.3,0.8,-4.1
4,Gasoline (all types),4.191,300.640,243.736,230.513,-23.3,-5.4,3.4,0.9,-4.1
2,Energy services(2),3.830,209.547,203.674,203.246,-3.0,-0.2,0.2,-0.6,0.5
3,Electricity(2),3.064,217.148,216.406,215.786,-0.6,-0.3,0.2,-0.4,0.3
3,Utility (piped) gas service(2),0.766,183.960,162.733,162.885,-11.5,0.1,0.3,-1.4,1.2
,,,,,,,,,,
1,All items less food and energy,77.634,238.296,242.436,242.651,1.8,0.1,0.2,0.1,0.1
2,Commodities less food and energy commodities,19.174,146.519,145.722,145.808,-0.5,0.1,-0.1,-0.1,-0.1
3,Apparel,3.254,125.726,122.607,124.547,-0.9,1.6,-0.1,0.3,0.3
3,New vehicles,3.508,145.873,147.154,146.704,0.6,-0.3,0.1,-0.2,0.0
3,Used cars and trucks,1.666,153.277,151.119,150.908,-1.5,-0.1,-0.4,-0.6,-0.4
3,Medical care commodities,1.771,344.755,355.235,356.334,3.4,0.3,0.0,0.1,0.3
3,Alcoholic beverages,1.000,237.829,239.092,239.313,0.6,0.1,-0.2,0.0,0.1
3,Tobacco and smoking products,0.721,904.961,935.913,939.082,3.8,0.3,0.8,0.0,0.5
2,Services less energy services,58.460,294.284,301.665,301.963,2.6,0.1,0.3,0.2,0.1
3,Shelter,32.886,271.675,279.559,280.093,3.1,0.2,0.3,0.4,0.2
4,Rent of primary residence(2),7.174,277.048,286.090,287.068,3.6,0.3,0.4,0.3,0.3
4,Owners' equivalent rent of residences(2)(3),24.367,278.621,286.220,287.026,3.0,0.3,0.4,0.3,0.2
3,Medical care services,5.943,464.936,475.956,475.189,2.2,-0.2,-0.2,0.1,0.0
4,Physicians' services(2),1.590,359.967,367.450,366.365,1.8,-0.3,0.2,0.2,-0.3
4,Hospital services(2)(4),1.864,278.608,288.895,288.181,3.4,-0.2,-1.1,-0.1,0.3
3,Transportation services,5.641,283.786,292.119,289.798,2.1,-0.8,0.4,-0.2,-0.3
4,Motor vehicle maintenance and repair(1),1.160,266.129,271.175,270.838,1.8,-0.1,0.1,0.1,-0.1
4,Motor vehicle insurance,2.319,437.384,460.041,461.046,5.4,0.2,0.3,0.6,0.2
4,Airline fare,0.715,295.609,297.324,277.768,-6.0,-6.6,2.0,-5.6,-3.1
,,,,,,,,,,
,Footnotes:,,,,,,,,,
,(1) Not seasonally adjusted.,,,,,,,,,
,(2) This index series was calculated using a Laspeyres estimator.  All other item stratum index series were calculated using a geometric means estimator.,,,,,,,,,
,(3) Indexes on a December 1982=100 base.,,,,,,,,,
,(4) Indexes on a December 1996=100 base.,,,,,,,,,
,"NOTE: Index applies to a month as a whole, not to any specific date.",,,,,,,,,
,"[1982-84=100, unless otherwise noted]",,,,,,,,,
,,,,,,,,,,
Indent Level,Expenditure category,"Relative
importance
Feb.
2015",Unadjusted indexes,,,Unadjusted percent change,,Seasonally adjusted percent change,,
,,,"Mar.
2014","Feb.
2015","Mar.
2015","Mar.
2014-
Mar.
2015","Feb.
2015-
Mar.
2015","Dec.
2014-
Jan.
2015","Jan.
2015-
Feb.
2015","Feb.
2015-
Mar.
2015"
,,,,,,,,,,
0,All items,100.000,236.293,234.722,236.119,-0.1,0.6,-0.7,0.2,0.2
1,Food,14.303,240.398,246.680,246.045,2.3,-0.3,0.0,0.2,-0.2
2,Food at home,8.445,236.973,242.906,241.588,1.9,-0.5,-0.2,0.1,-0.5
3,Cereals and bakery products,1.148,270.660,273.052,273.812,1.2,0.3,0.7,-0.2,0.4
3,"Meats, poultry, fish, and eggs",2.013,245.301,260.863,260.077,6.0,-0.3,-0.1,0.3,-0.5
3,Dairy and related products(1),0.882,223.063,225.535,224.449,0.6,-0.5,-0.9,-1.0,-0.5
3,Fruits and vegetables,1.371,292.944,295.686,289.858,-1.1,-2.0,-0.9,-0.3,-1.4
3,Nonalcoholic beverages and beverage materials,0.966,165.703,168.901,167.706,1.2,-0.7,0.1,0.6,-0.6
3,Other food at home,2.064,205.366,208.954,208.463,1.5,-0.2,-0.1,0.5,-0.1
2,Food away from home(1),5.858,246.878,253.719,254.108,2.9,0.2,0.2,0.3,0.2
,,,,,,,,,,
1,Energy,7.528,250.543,196.597,204.731,-18.3,4.1,-9.7,1.0,1.1
2,Energy commodities,3.691,311.216,201.485,221.577,-28.8,10.0,-18.0,2.1,3.8
3,Fuel oil(1),0.128,393.705,279.040,295.603,-24.9,5.9,-9.9,1.9,5.9
3,Motor fuel,3.470,306.059,196.272,216.691,-29.2,10.4,-18.6,2.2,3.9
4,Gasoline (all types),3.407,304.464,194.883,215.442,-29.2,10.5,-18.7,2.4,3.9
2,Energy services(2),3.837,203.597,200.685,197.727,-2.9,-1.5,-0.1,-0.2,-1.5
3,Electricity(2),3.004,204.131,208.696,205.894,0.9,-1.3,0.9,0.3,-1.1
3,Utility (piped) gas service(2),0.833,199.340,173.978,170.592,-14.4,-1.9,-3.4,-2.0,-2.7
,,,,,,,,,,
1,All items less food and energy,78.169,236.913,240.083,241.067,1.8,0.4,0.2,0.2,0.2
2,Commodities less food and energy commodities,19.500,147.226,145.761,146.887,-0.2,0.8,-0.1,0.2,0.3
3,Apparel,3.359,128.888,124.457,128.245,-0.5,3.0,0.3,0.3,0.5
3,New vehicles,3.572,146.348,147.345,147.574,0.8,0.2,-0.1,0.2,0.2
3,Used cars and trucks,1.608,148.920,143.390,147.023,-1.3,2.5,-0.1,1.0,1.2
3,Medical care commodities,1.792,339.567,353.484,353.995,4.2,0.1,-0.3,0.7,0.1
3,Alcoholic beverages,1.017,236.512,239.269,239.437,1.2,0.1,-0.3,0.0,0.2
3,Tobacco and smoking products,0.720,895.841,918.602,919.240,2.6,0.1,-0.2,0.5,0.4
2,Services less energy services,58.668,291.518,297.750,298.612,2.4,0.3,0.3,0.1,0.2
3,Shelter,32.938,268.431,275.390,276.360,3.0,0.4,0.3,0.2,0.3
4,Rent of primary residence(2),7.200,273.486,282.389,283.130,3.5,0.3,0.2,0.3,0.3
4,Owners' equivalent rent of residences(2)(3),24.460,275.817,282.579,283.244,2.7,0.2,0.2,0.2,0.3
3,Medical care services,5.981,463.678,471.138,472.645,1.9,0.3,0.1,-0.2,0.4
4,Physicians' services(2),1.589,357.465,361.242,363.531,1.7,0.6,0.1,-0.4,0.6
4,Hospital services(2)(4),1.878,277.974,286.308,287.420,3.4,0.4,0.2,-0.2,0.6
3,Transportation services,5.653,282.663,287.914,288.349,2.0,0.2,0.4,0.3,0.0
4,Motor vehicle maintenance and repair(1),1.171,264.146,269.136,268.907,1.8,-0.1,0.1,0.1,-0.1
4,Motor vehicle insurance,2.329,430.163,454.335,455.373,5.9,0.2,0.6,0.9,0.5
4,Airline fare,0.705,302.464,288.626,287.362,-5.0,-0.4,-0.3,0.2,-1.7
,,,,,,,,,,
,Footnotes:,,,,,,,,,
,(1) Not seasonally adjusted.,,,,,,,,,
,(2) This index series was calculated using a Laspeyres estimator.  All other item stratum index series were calculated using a geometric means estimator.,,,,,,,,,
,(3) Indexes on a December 1982=100 base.,,,,,,,,,
,(4) Indexes on a December 1996=100 base.,,,,,,,,,
,"NOTE: Index applies to a month as a whole, not to any specific date.",,,,,,,,,
,"[1982-84=100, unless otherwise noted]",,,,,,,,,
,,,,,,,,,,
Indent Level,Expenditure category,"Relative
importance
Apr.
2015",Unadjusted indexes,,,Unadjusted percent change,,Seasonally adjusted percent change,,
,,,"May
2014","Apr.
2015","May
2015","May
2014-
May
2015","Apr.
2015-
May
2015","Feb.
2015-
Mar.
2015","Mar.
2015-
Apr.
2015","Apr.
2015-
May
2015"
,,,,,,,,,,
0,All items,100.000,237.900,236.599,237.805,0.0,0.5,0.2,0.1,0.4
1,Food,14.157,242.344,246.121,246.187,1.6,0.0,-0.2,0.0,0.0
2,Food at home,8.323,239.504,241.305,241.019,0.6,-0.1,-0.5,-0.2,-0.2
3,Cereals and bakery products,1.141,271.362,273.366,273.595,0.8,0.1,0.4,-0.3,-0.1
3,"Meats, poultry, fish, and eggs",1.983,251.825,258.991,257.106,2.1,-0.7,-0.5,-0.7,-0.5
